Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
evoked potentials auditory,OpenAIRE,mismatch negativity,OpenAlex,0.7077829411188252,58,14,7,0.1076923076923077
radial basis function network,OpenAIRE,radial basis function,OpenAlex,0.95931475842813,55,176,38,0.1968911917098445
motor system,OpenAIRE,motor control,OpenAlex,0.8441584212414491,99,303,37,0.1013698630136986
motor learning,OpenAIRE,motor control,OpenAlex,0.7892207856929455,144,303,53,0.1345177664974619
materials informatics,OpenAIRE,engineering informatics,OpenAlex,0.886104332306697,11,14,7,0.3888888888888889
autoregressive model,OpenAIRE,autoregressive integrated moving average,OpenAlex,0.7224742919566902,228,128,36,0.1125
autoregressive-moving-average model,OpenAIRE,autoregressive integrated moving average,OpenAlex,0.7624181392609046,46,128,20,0.1298701298701298
autoregressive integrated moving average,OpenAIRE,time series,OpenAlex,0.4943153388755227,95,538,86,0.1572212065813528
autoregressive integrated moving average,OpenAIRE,autoregressive model,OpenAlex,0.7224742919566902,95,320,51,0.1401098901098901
autoregressive-moving-average model,OpenAIRE,autoregressive model,OpenAlex,0.7233136860789043,46,320,34,0.1024096385542168
series (mathematics),OpenAIRE,series (stratigraphy),OpenAlex,0.9864732160323192,553,912,368,0.3354603463992707
common value auction,OpenAIRE,combinatorial auction,OpenAlex,0.7723810182699176,34,10,5,0.1282051282051282
bidding,OpenAIRE,common value auction,OpenAlex,0.5571042228531019,33,38,10,0.1639344262295081
combinatorial auction,OpenAIRE,common value auction,OpenAlex,0.7723810182699176,5,38,5,0.131578947368421
combinatorial auction,OpenAIRE,auction theory,OpenAlex,0.767994230169904,5,12,3,0.2142857142857142
common value auction,OpenAIRE,auction theory,OpenAlex,0.705198894616972,34,12,7,0.1794871794871795
mental lexicon,OpenAIRE,lexicon,OpenAlex,0.727528794781887,33,240,25,0.1008064516129032
endangered species,OpenAIRE,threatened species,OpenAlex,0.9445109076522076,21,18,7,0.21875
listing (computer),OpenAIRE,listing (finance),OpenAlex,0.9747634587869898,7,30,6,0.1935483870967742
forests habitats,OpenAIRE,habitat,OpenAlex,0.5013741253379815,446,431,95,0.1214833759590792
ecology,OpenAIRE,habitat,OpenAlex,0.5431595455950091,2455,431,347,0.1366679795194958
efferent pathways,OpenAIRE,efferent,OpenAlex,0.8802424748443894,19,23,5,0.1351351351351351
olivary nucleus,OpenAIRE,efferent,OpenAlex,0.5340456384963612,8,23,6,0.24
otoacoustic emissions spontaneous,OpenAIRE,efferent,OpenAlex,0.6743768750821337,8,23,3,0.1071428571428571
olivocochlear system,OpenAIRE,efferent,OpenAlex,0.5843828905825562,6,23,5,0.2083333333333333
auditory pathways,OpenAIRE,auditory system,OpenAlex,0.765349636321341,42,39,9,0.125
auditory scene analysis,OpenAIRE,auditory system,OpenAlex,0.653386804708,18,39,7,0.14
efferent,OpenAIRE,afferent,OpenAlex,0.7841248010819944,15,49,12,0.2307692307692307
afferent pathways,OpenAIRE,afferent,OpenAlex,0.841190224530195,58,49,10,0.1030927835051546
mechanoreceptors,OpenAIRE,afferent,OpenAlex,0.4884919502154404,35,49,8,0.1052631578947368
summative assessment,OpenAIRE,formative assessment,OpenAlex,0.8742698699307866,15,74,9,0.1125
noise generator,OpenAIRE,oscillator phase noise,OpenAlex,0.8325243232953247,46,18,7,0.1228070175438596
noise temperature,OpenAIRE,oscillator phase noise,OpenAlex,0.8106873441454561,46,18,6,0.1034482758620689
quantum noise,OpenAIRE,oscillator phase noise,OpenAlex,0.8341767090882742,75,18,10,0.1204819277108433
phase noise,OpenAIRE,oscillator phase noise,OpenAlex,0.9668393111180948,81,18,18,0.2222222222222222
noise-figure meter,OpenAIRE,y-factor,OpenAlex,0.5646330117266307,11,9,3,0.1764705882352941
active filters,OpenAIRE,active filter,OpenAlex,0.969532678341291,8,47,8,0.1702127659574468
electronic filter,OpenAIRE,active filter,OpenAlex,0.7864658980515211,16,47,11,0.2115384615384615
electronic filter topology,OpenAIRE,active filter,OpenAlex,0.7338851023028827,11,47,10,0.2083333333333333
harmonic analysis,OpenAIRE,harmonics,OpenAlex,0.6922369547428386,87,151,35,0.1724137931034483
total harmonic distortion,OpenAIRE,harmonics,OpenAlex,0.6168069989292108,85,151,31,0.1512195121951219
switched-mode power supply,OpenAIRE,power factor,OpenAlex,0.7047331635644224,39,83,12,0.109090909090909
rectifier,OpenAIRE,power factor,OpenAlex,0.554697700822789,23,83,12,0.1276595744680851
ac power,OpenAIRE,power factor,OpenAlex,0.6061566587411076,340,83,43,0.1131578947368421
flicker fusion,OpenAIRE,flicker,OpenAlex,0.7753345475973197,11,34,5,0.125
flicker fusion threshold,OpenAIRE,flicker,OpenAlex,0.6734194489694711,8,34,5,0.1351351351351351
waste management and disposal,OpenAIRE,environmental engineering,OpenAlex,0.7722445205161652,164,166,31,0.1036789297658862
atmospheric science,OpenAIRE,climatology,OpenAlex,0.656141272741178,475,253,91,0.1428571428571428
environmental science,OpenAIRE,climatology,OpenAlex,0.7084420739589953,664,253,94,0.1142162818955042
meteorology,OpenAIRE,climatology,OpenAlex,0.7109677974870121,304,253,77,0.1604166666666666
dominance (ethology),OpenAIRE,dominance (genetics),OpenAlex,0.9913784901245278,40,159,34,0.206060606060606
environmental resource management,OpenAIRE,climate change,OpenAlex,0.654317049194424,482,402,82,0.1022443890274314
global warming,OpenAIRE,climate change,OpenAlex,0.7520740383878923,65,402,47,0.1119047619047619
pronoun,OpenAIRE,personal pronoun,OpenAlex,0.8075921737577403,29,11,7,0.2121212121212121
english for academic purposes,OpenAIRE,academic writing,OpenAlex,0.7341013710926791,7,20,3,0.125
writing instruction,OpenAIRE,academic writing,OpenAlex,0.8764186596201776,7,20,3,0.125
transformation optics,OpenAIRE,invisibility,OpenAlex,0.6763250257360642,8,35,4,0.1025641025641025
social evolution,OpenAIRE,eusociality,OpenAlex,0.7568860003966666,38,13,6,0.1333333333333333
evolution of eusociality,OpenAIRE,eusociality,OpenAlex,0.673861791299529,9,13,7,0.4666666666666667
kin selection,OpenAIRE,group selection,OpenAlex,0.5726400178340272,91,103,28,0.1686746987951807
aculeata,OpenAIRE,hymenoptera,OpenAlex,0.3358867791687457,8,39,6,0.1463414634146341
brain mapping,OpenAIRE,electroencephalography,OpenAlex,0.5878011312171313,1529,896,243,0.111365719523373
brain,OpenAIRE,electroencephalography,OpenAlex,0.4582306733926338,2274,896,289,0.1003123915307185
charge carrier,OpenAIRE,doping,OpenAlex,0.503783693849259,6,14,2,0.1111111111111111
brain-computer interface,OpenAIRE,brain-computer interface,OpenAlex,0.732867755144573,76,125,61,0.4357142857142857
brain-computer interfaces,OpenAIRE,brain-computer interface,OpenAlex,0.995488795144358,23,125,18,0.1384615384615384
brain-computer interfaces,OpenAIRE,brain-computer interface,OpenAlex,0.7271116256854061,23,125,18,0.1384615384615384
shared memory,OpenAIRE,distributed shared memory,OpenAlex,0.9365696701354556,25,8,5,0.1785714285714285
human resources,OpenAIRE,human resource management,OpenAlex,0.9334740064352988,78,105,32,0.2119205298013245
strategic human resource planning,OpenAIRE,human resource management,OpenAlex,0.9396575084635668,24,105,16,0.1415929203539823
human resource management,OpenAIRE,human resources,OpenAlex,0.9334740064352988,140,61,36,0.2181818181818181
strategic human resource planning,OpenAIRE,human resources,OpenAlex,0.8869420636054228,24,61,8,0.1038961038961039
type (model theory),OpenAIRE,type (biology),OpenAlex,0.9510790795492884,239,285,65,0.1416122004357298
fusion,OpenAIRE,image fusion,OpenAlex,0.7888803404643827,59,170,23,0.1116504854368932
image fusion,OpenAIRE,fusion,OpenAlex,0.7888803404643827,176,185,70,0.2405498281786941
sensor fusion,OpenAIRE,fusion,OpenAlex,0.8336242172637459,347,185,63,0.1343283582089552
probit,OpenAIRE,multinomial probit,OpenAlex,0.9146285663444635,21,15,4,0.125
mixed logit,OpenAIRE,multinomial probit,OpenAlex,0.6088458629702078,20,15,5,0.1666666666666666
multinomial logistic regression,OpenAIRE,multinomial probit,OpenAlex,0.8139512345968668,48,15,6,0.1052631578947368
moderate-resolution imaging spectroradiometer,OpenAIRE,reflectivity,OpenAlex,0.6794765175150522,42,132,27,0.1836734693877551
pulse (physics),OpenAIRE,pulse (music),OpenAlex,0.953733121636347,30,113,21,0.1721311475409836
pulse (signal processing),OpenAIRE,pulse (music),OpenAlex,0.9138223775576304,27,113,15,0.12
transition state,OpenAIRE,reaction coordinate,OpenAlex,0.7009605395513466,10,6,2,0.1428571428571428
linear temporal logic,OpenAIRE,computation tree logic,OpenAlex,0.7705194699990836,32,16,9,0.2307692307692307
t-lymphocytes helper-inducer,OpenAIRE,cytotoxic t cell,OpenAlex,0.6879144802428745,6,10,2,0.1428571428571428
industrialisation industrial engineering,OpenAIRE,manufacturing engineering,OpenAlex,0.6906060130727005,215,379,57,0.106145251396648
tool wear,OpenAIRE,machine tool,OpenAlex,0.6916375859431364,26,51,11,0.1666666666666666
modal,OpenAIRE,modal analysis,OpenAlex,0.7712541530277889,82,48,24,0.2264150943396226
operational modal analysis,OpenAIRE,modal analysis,OpenAlex,0.9049948190319284,6,48,6,0.125
cutting tool,OpenAIRE,machining,OpenAlex,0.6075174393397706,21,133,16,0.1159420289855072
d printing processes d printing,OpenAIRE,machining,OpenAlex,0.4854970134554712,249,133,67,0.2126984126984127
machining machine tools,OpenAIRE,machining,OpenAlex,0.6423607387578724,167,133,48,0.1904761904761904
mechanical engineering transports,OpenAIRE,machining,OpenAlex,0.4981106463842651,629,133,73,0.1059506531204644
intervention (counseling),OpenAIRE,psychological intervention,OpenAlex,0.3103993575972177,224,582,77,0.1056241426611797
youth studies,OpenAIRE,positive youth development,OpenAlex,0.8004759123281499,8,9,2,0.1333333333333333
oximetry,OpenAIRE,pulse oximetry,OpenAlex,0.842442494281484,11,9,5,0.3333333333333333
session (computer science),OpenAIRE,session (web analytics),OpenAlex,0.9041145154812668,21,132,19,0.1417910447761194
sequence learning,OpenAIRE,implicit learning,OpenAlex,0.8615893345473791,97,48,20,0.16
artificial grammar learning,OpenAIRE,implicit learning,OpenAlex,0.8659560225433982,28,48,8,0.1176470588235294
explicit knowledge,OpenAIRE,implicit learning,OpenAlex,0.8791151575804498,37,48,15,0.2142857142857142
implicit learning,OpenAIRE,sequence learning,OpenAlex,0.8615893345473791,54,69,19,0.1826923076923076
explicit memory,OpenAIRE,implicit memory,OpenAlex,0.999999982908622,48,25,9,0.140625
reconstructive memory,OpenAIRE,explicit memory,OpenAlex,0.8404879260562722,22,30,6,0.1304347826086956
explicit knowledge,OpenAIRE,implicit knowledge,OpenAlex,0.9999999621818096,37,14,9,0.2142857142857142
implicit learning,OpenAIRE,implicit knowledge,OpenAlex,0.8791151575804498,54,14,8,0.1333333333333333
digital holographic microscopy,OpenAIRE,interference microscopy,OpenAlex,0.8325928940495056,23,6,3,0.1153846153846153
epitope mapping,OpenAIRE,epitope,OpenAlex,0.920296939867728,4,16,3,0.1764705882352941
human leukocyte antigen,OpenAIRE,antigen,OpenAlex,0.7796831901575497,16,63,12,0.1791044776119403
cytotoxic t cell,OpenAIRE,antigen,OpenAlex,0.4366066438747445,15,63,8,0.1142857142857142
immunology and allergy,OpenAIRE,antigen,OpenAlex,0.4741525066055376,93,63,15,0.1063829787234042
histocompatibility antigens class ii,OpenAIRE,antigen,OpenAlex,0.5345239000550802,19,63,10,0.1388888888888889
histocompatibility antigens class i,OpenAIRE,antigen,OpenAlex,0.4670091834407824,25,63,16,0.2222222222222222
product innovation,OpenAIRE,innovation management,OpenAlex,0.859103427331315,50,29,9,0.1285714285714285
quantitative trait locus,OpenAIRE,trait,OpenAlex,0.807715667423661,138,472,63,0.1151736745886654
rare species,OpenAIRE,relative species abundance,OpenAlex,0.7758602498104672,8,19,3,0.125
multilayer perceptron,OpenAIRE,perceptron,OpenAlex,0.8722674978102412,180,282,98,0.2692307692307692
round-off error,OpenAIRE,floating point,OpenAlex,0.4871417921151162,10,9,2,0.1176470588235294
service management,OpenAIRE,supply chain management,OpenAlex,0.7599777114648739,77,365,69,0.1849865951742627
supply chain management business terms,OpenAIRE,supply chain management,OpenAlex,0.8397657828586936,1362,365,218,0.1444665341285619
supplier relationship management,OpenAIRE,supply chain management,OpenAlex,0.8204190057422945,79,365,69,0.184
supply chain,OpenAIRE,supply chain management,OpenAlex,0.9378129257533871,382,365,240,0.4733727810650887
supply chain risk management,OpenAIRE,supply chain management,OpenAlex,0.8921139138120663,79,365,70,0.1871657754010695
supply chain risk management,OpenAIRE,supply chain,OpenAlex,0.8125524153216781,79,540,76,0.1399631675874769
supply chain management business terms,OpenAIRE,supply chain,OpenAlex,0.7230165674500472,1362,540,283,0.1747992588017294
supplier relationship management,OpenAIRE,supply chain,OpenAlex,0.6333119537723593,79,540,71,0.1295620437956204
supply chain management,OpenAIRE,supply chain,OpenAlex,0.9378129257533871,298,540,252,0.4300341296928328
supply chain management,OpenAIRE,service management,OpenAlex,0.7599777114648739,298,84,64,0.2012578616352201
supply chain management,OpenAIRE,supply chain risk management,OpenAlex,0.8921139138120663,298,77,57,0.1792452830188679
supply chain,OpenAIRE,supply chain risk management,OpenAlex,0.8125524153216781,382,77,73,0.1891191709844559
multiple-criteria decision analysis,OpenAIRE,analytic hierarchy process,OpenAlex,0.7320124364421887,183,307,57,0.1316397228637413
analytic network process,OpenAIRE,analytic hierarchy process,OpenAlex,0.9202650355667872,60,307,59,0.1915584415584415
predictive maintenance,OpenAIRE,preventive maintenance,OpenAlex,0.8690110953223915,19,11,3,0.1111111111111111
criticality,OpenAIRE,failure mode effects and criticality analysis,OpenAlex,0.7649975015885224,24,8,4,0.1428571428571428
failure mode and effects analysis,OpenAIRE,failure mode effects and criticality analysis,OpenAlex,0.9179426602554568,38,8,6,0.15
failure mode effects and criticality analysis,OpenAIRE,failure mode and effects analysis,OpenAlex,0.9179426602554568,6,36,5,0.1351351351351351
cr-d,OpenAIRE,model-driven architecture,OpenAlex,0.5423010937779355,5,6,2,0.2222222222222222
software maintenance,OpenAIRE,software system,OpenAlex,0.8436458279542971,37,114,14,0.1021897810218978
invertebrates,OpenAIRE,invertebrate,OpenAlex,0.9999999589566136,30,16,5,0.1219512195121951
software quality,OpenAIRE,software development,OpenAlex,0.8126663292467382,77,260,51,0.1783216783216783
software system,OpenAIRE,software development,OpenAlex,0.8380996862739774,135,260,43,0.1221590909090909
software construction,OpenAIRE,software development,OpenAlex,0.9270279420193112,58,260,41,0.148014440433213
software engineering computer occupations,OpenAIRE,software development,OpenAlex,0.7549534464582137,228,260,78,0.1902439024390244
epilepsy,OpenAIRE,ictal,OpenAlex,0.466218936695246,165,58,43,0.2388888888888889
seizures,OpenAIRE,ictal,OpenAlex,0.466218936695246,43,58,17,0.2023809523809523
symbol,OpenAIRE,symbol (formal),OpenAlex,0.2326556376518464,28,64,19,0.2602739726027397
symbol (chemistry),OpenAIRE,symbol (formal),OpenAlex,0.9775223090814948,12,64,7,0.1014492753623188
analytic hierarchy process,OpenAIRE,multiple-criteria decision analysis,OpenAlex,0.7320124364421887,239,216,54,0.1346633416458852
moral development,OpenAIRE,morality,OpenAlex,0.8218084035573867,34,59,15,0.1923076923076923
moral disengagement,OpenAIRE,moral development,OpenAlex,0.912874478911588,29,31,17,0.3953488372093023
morals,OpenAIRE,moral development,OpenAlex,0.8218084035573867,46,31,10,0.1492537313432835
morality,OpenAIRE,moral development,OpenAlex,0.8218084035573867,62,31,16,0.2077922077922078
edge computing,OpenAIRE,cloud computing,OpenAlex,0.7379035901825473,78,385,53,0.1292682926829268
social identity approach,OpenAIRE,collective identity,OpenAlex,0.8570070174866184,43,33,7,0.1014492753623188
social identity theory,OpenAIRE,collective identity,OpenAlex,0.8353384079996364,141,33,16,0.1012658227848101
personal identity,OpenAIRE,identity formation,OpenAlex,0.7922679879450282,29,34,6,0.1052631578947368
cultural identity,OpenAIRE,identity formation,OpenAlex,0.817409425387895,27,34,11,0.22
identity formation,OpenAIRE,self-concept,OpenAlex,0.5627000666465317,45,41,17,0.2463768115942029
social identity approach,OpenAIRE,self-concept,OpenAlex,0.583664976014848,43,41,14,0.2
drug repositioning,OpenAIRE,drug development,OpenAlex,0.9215197068952612,14,38,7,0.1555555555555555
radiology,OpenAIRE,medical physics,OpenAlex,0.6763780851005354,451,648,106,0.1067472306143001
radiology nuclear medicine and imaging,OpenAIRE,medical physics,OpenAlex,0.7942044694984766,1302,648,214,0.1232718894009216
oncology carcinogenesis,OpenAIRE,medical physics,OpenAlex,0.2626459378263986,1046,648,210,0.1415094339622641
radiology nuclear medicine and imaging,OpenAIRE,medical physics,OpenAlex,0.7752406280485631,1302,648,214,0.1232718894009216
medical imaging,OpenAIRE,medical physics,OpenAlex,0.8584509736624162,457,648,117,0.1184210526315789
medical imaging medical physics,OpenAIRE,medical physics,OpenAlex,0.7813804146038023,298,648,98,0.115566037735849
drug discovery,OpenAIRE,drug,OpenAlex,0.9139423770081164,335,139,44,0.1023255813953488
cross-over studies,OpenAIRE,crossover study,OpenAlex,0.6072725144779714,19,23,9,0.2727272727272727
differential equation,OpenAIRE,ordinary differential equation,OpenAlex,0.9744054994446788,303,165,44,0.1037735849056603
differential algebraic equation,OpenAIRE,ordinary differential equation,OpenAlex,0.9315500437357088,38,165,19,0.1032608695652173
interpersonal attraction,OpenAIRE,attraction,OpenAlex,0.8388845439740781,30,60,17,0.2328767123287671
cointegration,OpenAIRE,unit root,OpenAlex,0.4690088108211607,31,31,9,0.1698113207547169
unit root,OpenAIRE,unit root test,OpenAlex,0.8599047284124625,30,8,7,0.2258064516129032
